patch,label,sequence,feature,tree,graph,codet5,plbart,unixcoder,graphcodebert,codebert
Arja_Closure_33_defects4j_patch1,1,0,0,1,0,1,0,0,0,1
Arja_Closure_46_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja_Closure_55_defects4j_patch1,1,1,1,1,0,1,1,1,1,1
Arja_Closure_59_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Closure_67_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Closure_68_defects4j_patch1,1,1,1,1,0,1,1,1,1,1
Arja_Closure_7_defects4j_patch1,1,0,0,1,1,0,1,1,1,1
Arja_Closure_75_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja_Closure_78_defects4j_patch1,1,0,1,1,1,0,1,0,0,0
Arja_Closure_8_defects4j_patch1,1,0,0,1,1,0,0,0,1,0
Arja_Lang_16_defects4j_patch1,1,1,1,1,1,0,0,1,1,1
Arja_Lang_16_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
Arja_Lang_16_defects4j_patch3,1,1,1,1,1,0,0,1,1,1
Arja_Lang_20_defects4j_patch1,1,0,1,1,1,1,1,0,0,1
Arja_Lang_20_defects4j_patch3,1,1,1,1,1,1,1,1,1,1
Arja_Lang_20_defects4j_patch7,1,1,1,1,1,1,1,1,0,1
Arja_Lang_22_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Lang_22_defects4j_patch12,1,1,1,0,1,1,1,1,1,1
Arja_Lang_22_defects4j_patch8,1,1,1,1,0,1,1,1,1,1
Arja_Lang_22_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Lang_39_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Lang_43_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Lang_43_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Lang_50_defects4j_patch10,1,0,1,1,1,1,0,1,1,1
Arja_Lang_50_defects4j_patch12,1,1,0,1,1,1,1,1,1,1
Arja_Lang_50_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Lang_50_defects4j_patch7,1,0,1,1,1,1,1,1,1,1
Arja_Lang_50_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Lang_50_defects4j_patch9,1,1,1,1,1,1,0,1,1,1
Arja_Lang_51_defects4j_patch1,1,1,1,1,0,1,0,1,1,1
Arja_Lang_51_defects4j_patch3,1,1,1,1,1,1,0,1,1,1
Arja_Lang_55_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Lang_55_defects4j_patch12,1,1,1,1,1,0,1,1,1,1
Arja_Lang_55_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Lang_55_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch16,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch26,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Lang_59_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Lang_60_defects4j_patch1,1,1,0,0,1,1,1,1,1,0
Arja_Lang_61_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Lang_61_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Lang_61_defects4j_patch3,1,1,1,1,1,1,1,1,1,1
Arja_Lang_61_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Lang_63_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Lang_63_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Lang_63_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Lang_63_defects4j_patch15,1,1,1,1,1,1,1,1,1,1
Arja_Lang_63_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Lang_7_defects4j_patch10,1,1,1,1,1,1,1,1,1,0
Arja_Lang_7_defects4j_patch12,1,1,1,1,1,1,0,1,1,1
Arja_Lang_7_defects4j_patch13,1,0,1,1,1,1,1,1,1,0
Arja_Lang_7_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Lang_7_defects4j_patch16,1,0,1,1,1,1,1,1,1,0
Arja_Lang_7_defects4j_patch8,1,0,1,1,1,1,1,0,0,0
Arja_Math_2_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Math_2_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Math_2_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Math_2_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Math_2_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Math_2_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch15,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch16,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch17,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch29,1,1,1,1,0,1,1,1,1,1
Arja_Math_20_defects4j_patch30,1,1,1,1,1,1,1,1,1,1
Arja_Math_20_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch28,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch29,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch32,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch33,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch34,1,1,1,1,1,1,1,1,1,1
Arja_Math_28_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Math_31_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Math_31_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Math_31_defects4j_patch12,1,1,0,1,1,1,1,1,1,1
Arja_Math_31_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Math_31_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Math_31_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Math_31_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Math_40_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Math_49_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Math_49_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Math_49_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Math_49_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Math_49_defects4j_patch14,1,1,1,1,0,1,1,1,1,1
Arja_Math_49_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Math_56_defects4j_patch1,1,0,0,1,1,1,1,1,1,0
Arja_Math_56_defects4j_patch3,1,0,0,1,1,0,0,0,0,0
Arja_Math_56_defects4j_patch7,1,0,0,1,0,1,1,1,1,1
Arja_Math_6_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Math_6_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
Arja_Math_60_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Math_68_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja_Math_71_defects4j_patch1,1,0,0,0,0,1,1,1,1,1
Arja_Math_74_defects4j_patch2,1,1,1,1,0,1,1,1,1,0
Arja_Math_8_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Math_8_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Math_8_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Math_8_defects4j_patch16,1,1,1,1,1,1,1,1,1,1
Arja_Math_8_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch16,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch20,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch24,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch29,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch32,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch34,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch35,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch36,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch37,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch43,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Math_80_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Math_81_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Math_82_defects4j_patch1,1,0,1,1,0,0,0,0,0,0
Arja_Math_84_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja_Math_95_defects4j_patch1,1,1,1,1,1,0,1,1,0,1
Arja_Time_11_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Time_11_defects4j_patch11,1,1,1,1,1,1,1,1,1,1
Arja_Time_11_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Time_11_defects4j_patch13,1,0,0,1,1,1,1,1,1,0
Arja_Time_11_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Time_11_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Time_11_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja_Time_4_defects4j_patch10,1,1,1,1,1,1,1,1,1,1
Arja_Time_4_defects4j_patch11,1,1,1,1,1,1,1,1,1,0
Arja_Time_4_defects4j_patch12,1,1,1,1,1,1,1,1,1,1
Arja_Time_4_defects4j_patch13,1,1,1,1,1,1,1,1,1,1
Arja_Time_4_defects4j_patch14,1,1,1,1,1,1,1,1,1,1
Arja_Time_4_defects4j_patch8,1,1,1,1,1,1,1,1,1,1
Arja_Time_4_defects4j_patch9,1,1,1,1,1,1,1,1,1,1
Arja-e_Chart_1_defects4j_patch1,1,1,1,1,1,1,1,0,1,1
Arja-e_Chart_17_defects4j_patch1,1,1,1,1,0,1,1,1,1,1
Arja-e_Chart_19_defects4j_patch1,1,1,1,0,1,1,1,1,1,1
Arja-e_Chart_25_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Chart_26_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Chart_5_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Chart_6_defects4j_patch1,1,0,0,0,1,1,0,0,0,1
Arja-e_Chart_7_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Lang_1_defects4j_patch1,1,0,1,0,0,1,0,0,0,0
Arja-e_Lang_14_defects4j_patch1,1,0,0,1,0,1,0,1,1,0
Arja-e_Lang_15_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja-e_Lang_16_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Lang_22_defects4j_patch1,1,1,0,1,1,1,1,1,1,1
Arja-e_Lang_27_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Lang_39_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Lang_41_defects4j_patch1,1,0,1,1,1,0,0,0,0,1
Arja-e_Lang_46_defects4j_patch1,1,0,0,0,0,0,0,1,0,0
Arja-e_Lang_50_defects4j_patch1,1,0,1,0,0,1,0,1,1,1
Arja-e_Lang_55_defects4j_patch1,1,1,1,1,1,0,1,0,1,1
Arja-e_Lang_58_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Lang_59_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Lang_60_defects4j_patch1,1,1,0,0,1,1,1,1,1,1
Arja-e_Lang_7_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_104_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_2_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_24_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja-e_Math_28_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_3_defects4j_patch1,1,0,0,0,0,0,0,0,0,0
Arja-e_Math_40_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_42_defects4j_patch1,1,1,1,1,0,1,1,1,1,1
Arja-e_Math_49_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_5_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_62_defects4j_patch1,1,0,0,1,0,1,1,1,1,1
Arja-e_Math_64_defects4j_patch1,1,0,1,0,1,1,1,1,1,1
Arja-e_Math_7_defects4j_patch1,1,1,1,0,1,1,1,1,1,1
Arja-e_Math_71_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_74_defects4j_patch1,1,1,1,1,0,1,1,1,1,1
Arja-e_Math_78_defects4j_patch2,1,1,1,1,1,1,1,1,1,1
Arja-e_Math_81_defects4j_patch1,1,1,1,1,1,1,1,1,1,1
